,USER_ID
3719,7681530fd4955629b6260d4dfb682e5a
3720,f1d540af53a0349d758a40ce4ea1380d
3721,ce69714025385b379247c4d0e0444606
3722,f88920d4589dae7abec2eb05fca153e3
3723,5a855c7d752b6ed6b24fba587595b6ff
3724,c8c0c749da5056804a5bfcfe44b778e4
3725,f6a539e987de0b0c59afb6b486c47d10
3726,bcffdc3d0dc34e21090d052d44e3eb2d
3727,ab704bd383ad12c1e7f6bcaa0da165b0
3728,f5c317aa2c2a1fd626033cc086a2471a
3729,544d8a7bb8401b0c7450ed9d6950a1fc
3730,db9d463dc9d7dd2de0b5be40d9e07ebf
3731,06de5b4f3d0ee8a0749bf6a5af99d224
3732,d19c51149824331b83c256f1a0983169
3733,95d89f1aafa28ac92eb3963212571e04
3734,79daceb948005dea8a61bd189cb4d468
3735,40dcade0986efb728091792e3c538e6c
3736,060b200d2afe5c853a31a604ec8d6fbb
3737,32639db9ccbc0455d0fb654e7bbdfc05
3738,81fe597d3a12c64fb9370a2e37e09dcb
3739,c53751f3f59c8e925ee05c45509dc8a7
3740,0e74b02d920c9bcf962fbbec0c2a3423
3741,948d25d346008436180931cd87fb5cf1
3742,075b71ebbee1f5ca0675bdddbedebf37
3743,4326f45a4d4239dd56ac310886e8495d
3744,c2f6ef076c68c04d525d839de995f379
3745,0900b2e546cb5e01119939dfde9f2025
3746,75f5a325280e4f8d8402d0300e9da4f7
3747,cd2641acda3609cf9eeb2ca8b8fd50a7
3748,4a99fa479cfa6a9212123a06a4cd8508
3749,6548cf02964800e58014e5040bb14e01
3750,42e91983ebd8ec9bb8c8af008158a91c
3751,f26a0c4da5d8d9437741cbb12c6e19c0
3752,da083fb1c432f79adc778a328be08ee4
3753,3dd62fbc6670019466249a809185a876
3754,85acd71b35771d6a8943962a1962a7f2
3755,588d1888c2f6920233743f25c56898a3
3756,ccc863f174148435779beb70c4596f46
3757,5960cf39a08b52bb6025b44882fdda9f
3758,7c4bbe3b40bfbd75077c9b6fc69c43e8
3759,7de393a886fd4e75a564829e060449da
3760,b0b14130d4056e057f7234fc60a8bd58
3761,0319d8c48c991a68588b363d776d2720
3762,5881e3923b458b99806039dd27ec0711
3763,1bbc1eb46ce8d3a516cc1220536fd234
3764,239960b9beb0a3e5097ab21c301bee18
3765,b47e73a01de2eda1044f574a05f89daa
3766,5f5084c97a1071545d4765468e7194f0
3767,ef44470a9aec6c5a2086afebd72c4192
3768,e56937847ddac4835af761ea752b602b
3769,153f1e0bb44b5a2fa89752a5dfcd50d7
3770,59c0c126ecf2a1450da77dd2a3fcbf09
3771,a4de67584a6420f7c296da3dee64f99b
3772,b2b9e8eb2b9bc46c4f57785472b96f4d
3773,6109e720dfdee7143b87b597368ef17f
3774,d9efa6e0a8cba54f51b61621ed310a37
3775,075a91a991e7d46281436936d8e17bff
3776,2ac74624f549e19f8b2797ebbd4269ea
3777,bbbbd43f98a71e0d67a800f6f8bd1e24
3778,c7d977545bdc46810cd22198b349e0bf
3779,ce2eb393c7bb5ee9841e1824128f52fa
3780,9a3fffd26a576a089927f9c34f60c7e6
3781,c40df15b5da1af4f7e5e658b00d4c627
3782,fe7212d1ad2166e6366228e01e1a258e
3783,3ae5d34ee4c3f8e40f0985b5b97c8414
3784,3a695fc89fffd769dcec3a8872d2bb2d
3785,4bb9b27e427755a85d3e46ba97619f06
3786,6a5786dfbaaebbc3e92329baab4b4c08
3787,c8651789d418118b810c58696ae5ac18
3788,d3205d8cbe0734795e252aada48f23a8
3789,97d4d84826d8f8a9be5d1654df41dea9
3790,a2a561ffc61849e2ba1ad94624ad4e0b
3791,25ad9ce1aa05cd81fbe57b5e9434ed28
3792,4e0c50348aedc8071dd0073f5aa46adc
3793,f200537982c3729a0eb7af742d370826
3794,d0f993ffa1de9163ba93ef6e425faf4f
3795,e5b01564847bc01a61c4997844518d7b
3796,12fd753eab9b00913e1a027949de68a8
3797,0709bb1921d3282981819a81eb3f4e61
3798,9c7fe1658be50fa6f26e326f9c1ff9ec
3799,9be7eaf5887dcb7227031f81b6fb4005
3800,8038ffd434bda60b2d38cb52a38f8629
3801,256740a0777be3553c8d8ebdb23a443e
3802,a003d3c58568435ab3c440f97f1e953e
3803,8c8da6cfc8dd7cf27862c09d9c803cfc
3804,3a93d176fad19664783fb3511f4f36ec
3805,80da892b04cb3efb10f72a466ffa9c12
3806,fdfa9a38cf3d8d850a6fd47b438bfe43
3807,5d8508487ea46d5235bb6d5431c3c756
3808,fcd95bd51c91dfb5ae0184a7ae82bdc9
3809,82c915bca7537ef11265aa134511f272
3810,6a307655ba6a4f31e4f2da46d7516c84
3811,62726dd6010ec676276d3e66a52ae5d6
3812,3dacb5aa2b6b614b680cea555a4e6726
3813,23bc3ae5e041fe4e124c6b5e1c673073
3814,a20f378f67e0d2904f6887dfc24ed316
3815,88a3a0c581c95b9c66fd7d0924295d1f
3816,10b3fa0797107c0b109a24fa9533e02f
3817,f67326bcb522ec5d2f8e79feb0d29c57
3818,c1686f86dbc884bab3328fb5af2f5ba7
3819,acb4d7e0ad916ab7baa0f27ecdee38ca
3820,2c72d354d8bee2a9a345689ec0abd978
3821,76e0ebee773e6185ffcb331500a21e64
3822,4e7634b7fd398dff22445063e0266ac7
3823,3f66b79643c639e89c2aae4ea25946bf
3824,6349238db2450242883402711fe3e4f1
3825,4c549e830747197ee5e5e92ac12c6c8d
3826,9f31d6fe1de940d081e72ce1778c5661
3827,feb25762cb319fc0ae2b29dc51475852
3828,b205ed537820cf30fd3012e805c7d9c6
3829,d28b6a4077491078708c95d4e8f35d68
3830,20b489f9a75e4574d4bc69946aea986f
3831,453de1f9372765b433aa4ba21106a377
3832,531d2e0f8cdf9efe866a8a238688d686
3833,743662612a8c5a1d486e1e82f8ebef4e
3834,151af9b52e3fc571b203d4bf0bc19ea0
3835,df1764dfa48b244868c24a2992715607
3836,f5ebe2235651644d7d4c166038960bfa
3837,9a233d274515549314aeacfaf2702f25
3838,cceb9d12436d7333402c76860baf380c
3839,0ed92efc84e18342604f8d9e2b1b2496
3840,e9c700f235913d4596ee0d31be174539
3841,fcb81d80812ce559d11b778ac709b82a
3842,c071a852d568a68025d4c3e14ed9f77d
3843,6b5a92b852f6c19dd5933cd7df67c241
3844,8cf22a8a968acef19df5573a49bf2f71
3845,b6c8c98c2585c9e67dd8b3f57e688d29
3846,9b9d9c0ab190a8b993cb4605d772ec16
3847,4d3d68218084db39aa3c734ead6aaa31
3848,fb387072ad549c098928fcb1e0011533
3849,07c39cc05627b620d77b78ec5d833fd5
3850,52258718eca3c36481d414d5a8246aa0
3851,81ca711c049cd02f617d3ae4000a6cab
3852,dd93cf0ea7838d6856487cd438b32735
3853,1585a6f19f4b5e324deb3bf511e783f8
3854,cf7065ddd8146156c055e0f61d01dcec
3855,c715b6e2c4d7f98d50275cf056232b73
3856,0574110fd1c1e0796b6df16eff543108
3857,58ec79d0df4ac0be489b49a24d3b3c08
3858,85cd9b81662a9d1cdea8dc3e5b09949e
3859,c6dc54236a1eec66569a098d8984177e
3860,b128623086957955b92331ca412595fc
3861,c3981c46bd4ddced63aff5fbe9a54463
3862,f9cba935dc57ee3ead2f292cd14d3c3c
3863,d6729fe5b945e974dc2ad1153d804216
3864,21c55cb2ff8f7ce34b89f7cc8cf71d9f
3865,97b9c4da938b99eb6bd4b7663661faf7
3866,f7afdb11c40f9e80df4ba34919af5618
3867,346a524a3ac60a706ba4f27f7c2a6475
3868,0cc346ec65e459bd61888a572b3b138e
3869,40b0de5f68597721b8591fa6701857f7
3870,01df33821f9ab1ef18f60970644192ec
3871,49dda3f3dd880fba41cb7a7d74bd08bd
3872,c5fc512665357271ba15f5e13c850d65
3873,b47d9065841adbb95bc1254f4e045571
3874,3ee7da2b1177fa3f2b505a88b1bffad3
3875,85c018bd6f55029030e522d8abc257ee
3876,a0ec6296fab322702b9c8345480e989b
3877,45a5b0e008df414f758d13f6023c9aa9
3878,c2a784a6cda726ef5f845e9192adb64b
3879,c24c47dd1b2e9aac64cab553d94a22d7
3880,bfaf03e3d41e25b94457fadfbc4521eb
3881,6299f7b7e197e0a3cfb007c2c0b12a20
3882,9e9665435e08facc306cea1e91423ec6
3883,f4491fcc2896910ad60de6986f83b31c
3884,ae23fc20a0346df4e0b9594aefb7c26d
3885,fe8327c8ea546b1110afd107bb94ac79
3886,a5ce49ea44aaeda8e2c8106d9c438c11
3887,dfab173bb4e49a200b37e660e2677709
3888,9a8a7205e2aa8f927bd0ee99371f8e41
3889,4e4dfebee38dd25062b6888505bcca50
3890,ad991d32eb17e17007e63268f19944b6
3891,204ed8b9ff55bd6090bd1309c5908ce3
3892,da740a2d739707c310f3762453b41359
3893,1da5aeb9fbb52788e0ec7c962878e92d
3894,2d821f9d210b3b0ec98f18bf84253c0f
3895,bdc31e3996f71d8f34782dda5ea48511
3896,4d1025a728b16caa6ca38ed00c663e68
3897,4b0e9d0b2ec615f32fc627d50cd04c5f
3898,fce66b28c576f7fa8f94c49c95bea437
3899,7d04f91ec48da8082f6fbbb317ab612a
3900,a62dd1eb9b15f8d11a8bf167591c2f17
3901,300bedd5a8a0b2f1c4bf26d3cd69cc9b
3902,ce064f3048963690520b63dd9625dac0
3903,310b60949d2b6096903d7e8a539b20f5
3904,96e76211d21b66fbdaf1a05498b4417a
3905,9b22a40256b079f338827b0ff1f4792b
3906,253d812cbfbb77c03b910f9897e9487d
3907,05298fdb6c0c3d665cea702d1f85acda
3908,197e342c9fbad962dbe6d3322f723ca6
3909,e7e4a06cffd978919b99f0b17b10ad76
3910,7fd3b80fb1884e2927df46a7139bb8bf
3911,805b74daca86ea2e20ca9c166ee52f9e
3912,3ac01363eb96084101c0e5ed8be7374a
3913,7e89a8359796a1df17bd75d09abbefed
3914,648f4baa45889f9c5f4f7add35862841
3915,919fbb6632a27fd57413b0fdba8edde8
3916,8586b7474b339930b20ae959920a99a4
3917,99e314b1b43706773153e7ef375fc68c
3918,3181d59d19e76e902666df5c7821259a
3919,41263b9a46f6f8f22668476661614478
3920,f05da679342107f92111ad9d65959cd3
3921,c5fa03e167322e220e109b176733be8b
3922,41e62300a7b58ef9cbf36de8af092959
3923,f7a124943b6aa6654d787f07eee84d2c
3924,08525774e9cc6cc7577ed9be1f01a185
3925,21a8e1f481e73c7e7d9b8f154930b010
3926,03201ae30e1239054512737f608b91cf
3927,a4267159aa970aa5a6542bcbb7ef575e
3928,7a3189dce3baa2a4a000c3dcafec979e
3929,ed7336aa18ce41622a5b41a6a62f4fea
3930,77772713a7d7e02b10ca9bd90e4f6a31
3931,a23156abfd4a114c35b930b836064e8b
3932,6605cf6f932aa6510d637af51c820a6a
3933,ec5de3e8dc6bd121a79794021bf20cb1
3934,267eb3281384a8c96197cc123d6e1cdc
3935,6eec765ffa292bcccdc000289cefe64c
3936,6a41574847522a3bd0eb4a9986c5e13c
3937,367ac971f08b41f2fe1248a63e28e837
3938,09859012c567eb2b02d10dddf624e9d3
3939,7fe3d1eba30c8f2f8de4261ce4352f48
3940,8d56f73cb2ee64adf1c0a24a0cd432f5
3941,069bb990aa72457c06f9a01089de7820
3942,6c6094f256f51e83fe02bce6091163e7
3943,0a11fb1ef9c2d18f62b0e07d66466447
3944,7bd4fd545ca2f255550a8fd6a4722446
3945,2d8ce57ba47edc5772f64ea6b2bdf80d
3946,9d6aff53582ed982f98a286028db2d32
3947,914c5493435ba7738efbbc61378e4e8b
3948,aa8dc00b3a8fbf453c81333106766cb7
3949,47612e2e3b4b1d6b859aa04cfefcea4b
3950,fde4d164a6f20582854b04bb779f621d
3951,1d518bf5c4c26e1fa7d3366aece05ecf
3952,1af45151b27f214c99af0ba3958e3ddd
3953,87f3c42a65381d7184324c73cf41a400
3954,eecd44ca6cde2b98f9c7150cb135861c
3955,082e8c0e2b18920a3d5fcc6c3c109114
3956,687ad9eeb9a7c1230dae5a5b510cb307
3957,af6b3a926fd801b68dbe0a5e10d76fa8
3958,d98420da8d2b76e41ceb98085569e395
3959,ab712090eb9a27881b63080c859147de
3960,baf29ae762c297c344e58ef23c982a9f
3961,fbd9a04c9613d31b12e072430c25ae90
3962,8c98ec1d4947ca23fbf9ed07c8adbfa5
3963,4fa302c679e1aa216f3c5163c487a2cb
3964,7a8c5bb149dd17a1ead52c15e3ed4f47
3965,a6d029022610ced085eedb33de5b311d
3966,da032cb86f307ca2b97dd05275947650
3967,9c5e3b9262fb2d25dccd1013fa892390
3968,f5fee8f7da74f4887f5bcae2bafb6dd6
3969,c8f2e54fe7b8ab5c291ea8d5831669df
3970,e42a68e0a57044cc230ac7c901756c1d
3971,e51aa8e9806a70a036a77fec150d1407
3972,4d76707f952e51c08eef013d3fbcf89a
3973,dbc47b8c1f31c559de985ed898f644de
3974,b786332c6e03d22a572e2bd5c67a86c9
3975,12795bc7a24533b7946cf3584f0e8e1e
3976,e3d373858ddfa09d81bd1796943514a8
3977,fa45afecc42bfd2ed529042f9e9df9b9
3978,5e3a41375149e55c2f2c663673b2c88e
3979,f6ac3520c905509347882c45adee9d06
3980,e9c46fbd9f4b5dd58e5f5b297670dc19
3981,85b88bc0f811d78392c3f2fdc45f9ee2
3982,94ae76abfd4a0a692a11c54041f5c0b1
3983,3524e592e453ec8f9356efc4e6e4f6af
3984,c0760e4171db0cd649bda18fcd314e33
3985,986f7af96202a882ea4501485a1f3536
3986,d654f409659a00d1deb409b7dbd6b62c
3987,032608a0d8ef4946d0f7bec3707c024f
3988,953e2ad25261d78a67bc9b4da4016994
3989,a2bf57c3aee957f2aaf75aa84717b3be
3990,15d1a16e5bc7257729c4927f93bb9747
3991,4be3f33048a13363e1e434aebb27ce99
3992,fff8db9478d2fd72df65a67ee6b62f67
3993,f8e1b8b3a3fe9b27a64dfcaaa8fc6054
3994,0e9d48fe4fca69a47f5353d0a62333c2
3995,1ac82f4c978d3fd0c45fbaf5af117278
3996,6ec52fc9886c13b7f97e5c5dee505909
3997,c247525d91e6c9995de621adddaf41d1
3998,c61ab3254a8a0d55aa901aa8649460c9
3999,c94230bd397e1a81b4f3e410ff14daf4
4000,325ff4fd5d36bfc4a9cd47fc5be2ee48
4001,6b15a5dc44e3676a5cf62e5ccf0d542e
4002,cda95cf018c449a29def6c95a0bf8db5
4003,d007a4b803c8d4ebe66f9a52e097a418
4004,6f53f5d7325787f8abdbac3b186e80c1
4005,0e4b276ab6c5b327772e80cc543a0049
4006,854b67fd351bcb21641cf961fc331588
4007,92664de43e5721bc5c0cfd1c31f08f30
4008,5815383dbef0d664c7420eecc4303ae9
4009,5e2c709667e9951db6c288fbe5be4123
4010,de39ebd3184a468cd1659f2d8a6717ba
4011,4fdeceef54c4e757fdbf8ea9132b22c9
4012,c421b253d00cca01bc6d70449c501fcd
4013,ffae6555097116f27108b748d65c71d1
4014,03f632e8f60a478dfc4f8c8c82f5e8bb
4015,f20ad2475827b60cbfd9efe5e98d78ae
4016,e5a55ca0e0c107c9ece3e8c09650a4a1
4017,7fdfbdb466640e43e4da51b6295e2bf2
4018,47b5796a080e3cfd5088f65d08284385
4019,3c13b54db21952663b5775d142be0ed2
4020,85387a78160ec385df3dc4a589d62dd7
4021,a921c196bab889b1e55221cbff679be8
4022,d21b47a5b72b3ca7e9f74750fff29dd1
4023,ea71556cadbce22326aa0a482b1f0280
4024,186f0892f13de5443c0b6d042a6ddde0
4025,9179a6b3fe86970595bc6ccd5af90dfb
4026,e909f4555009667712db532a9b58f118
4027,62dc354827cad0720c72e0d4e147826b
4028,b4a24c9a34cbb53b49c920b905f38d29
4029,188ad36eb0cb68d694a6e7913c565240
4030,e3dcbbd3700f2751672af339581d8fa3
4031,8641afa4db7421c9eeaf01260d8afefe
4032,0878794aeceb5eb52bdbe43c6bfb3009
4033,a0097122646b4c5ff8de96d593cc5de5
4034,bd3f1eb5c94a9ef8a93e0205ade42ff2
4035,47e56bce481c77b639996723e3890689
4036,66e41d667d9caa7d435b1fa754fe5f80
4037,60df09fbc0e95a8d56ddbe5da179f829
4038,fa5739b0a82f56a52dbdf64e32a969c4
4039,06f38e7909709a72b521a4a9d1c05841
4040,5ac050d44e6476acecf88969950cf3a2
4041,2842ad89a82393cd5b7f62fd3bb7afe9
4042,a127c5a2ed0a7a7790327f59706b0b77
4043,1b72859350810d1fce00822a42af66c2
4044,9a176baf810d96d12324b97d562117cd
4045,6992eedfcf2e59f50aaf0d0c9f07ae9d
4046,6f53f6d0c952a949b75444785c3a1399
4047,58b26e6eaeb6ed078b51e6cde7925d71
4048,8f550fa438afc57d2a4e868390396225
4049,17fb38b64f9f6f9f2d1bc004b3e3e59c
4050,46fed9ea4097abfe7799de65486ee1dd
4051,75d26d22ba86382e216cf0f2ddd92745
4052,eeeecc2545427f7299713959d92a483c
4053,b94542e1434723ab81c1fe5ba5ff78e1
4054,f275c3f63affaa9fd3251140a5578ee6
4055,8c6dfa6b68fce0253f547f8dc6646714
4056,c14c96851ed657b8510e02b8d9b534bc
4057,a0471c86437c16f083bb739ef8b5d1e2
4058,0b76fdf0c77a7c5b8b15b0eeb68109b8
4059,e70c1b57e0d9fe33b56ba3885430c448
4060,8db1b50e6035b130e70abb442ba52d3f
4061,a2816f807f2001d46e4d06248790f850
4062,a10765ead0373244d0b92935ed504753
4063,ca6cc20b7975bca8f90ec5fefb85d650
4064,ad2c7bc5576a11bf1515a540862af2d6
4065,ffd3d44afe65e856eb4dc1c3fd40bc28
4066,4abe8aa8f6fad818f0a9e15f657d75e9
4067,e1c1c18c55ad8fad38e352a95bf4192e
4068,e8808f55fa5fe1efe93b16e8d3534992
4069,e9f54fe5fc20785719006f84f1920703
4070,7da9de56f480e009b5e9f18b279859d7
4071,e40bd8dcd68f31945a04bc8fafca88fc
4072,d63036cfba56a5c3cb75ab14b33fe677
4073,88059058ba56daa4bf889eb6cdf2e6c1
4074,ca3561e334a0cea4074f487342754adf
4075,ebb11ae4ee9a9077f56477ad3acb3648
4076,c93e07f14a29ef0aeb9ffb75fbd148e3
4077,e8c1bdc555e17fd06b44ea4d3b4adbda
4078,9d624e9fd3bd011eb7a8f1d40f457d93
4079,e3292c4c18eae706134c3a5874c6384e
4080,8585939e10dc0d11d37aa63cdeaecdf8
4081,aed8c38949e3efc60bb86697f5c07c98
4082,a188af0bc920853d3673ab71c5f2a440
4083,5410e4439f038b0cb96884b2700faad4
4084,3a3d255db4902a0001b094c2aa24146a
4085,035eb76e8e1199879473db82502d31dc
4086,8ab84c57bf234ea2e3bf8330b47c2db1
4087,c0cc6fa1297977ac619657ec2eb3adac
4088,8d2dbf39ab407d4f97c3bd5d37d32868
4089,345d307ea2410ecb7f4d00b23ed9a399
4090,6cf7e97db3595534ba7691cdc074c2a5
4091,fb5c77496f3d3e72161c712f87005a6a
4092,80fe651f52abe7a9ea11a3cc79f5a170
4093,b5cfd61c1cbee98c213154d26400aeae
4094,a3b50762ba94a13bd2d70d377ce4ada9
4095,c7af4a506117907c565f6ffe58bec4f1
4096,bb72ff86dcbb43a491a760184828aa78
4097,950676a69b016e7e2356ad52c5079d16
4098,d0881bf5a7895640b88372a784a7eec4
4099,3fe89afd10fe28f02efde3670e20da4a
4100,68bccf167bd2bf274a20bfeb84ac291d
4101,f62e621ff43fbe15bb2f2c09e0e8d585
4102,92b4f19a0754e03c425c29292262d873
4103,51408f16e6a66189aabbf50de954e504
4104,0147fa9611db0b7cd706139ae2170494
4105,bb3bbc6428ed05b694af7be42909d696
4106,a2bc9a43d2ec3fb9faf05fa563c89515
4107,b1d69d7f6eceef8700a1dc70160ec0ff
4108,d84f9ebccf1b062f6dce85d56fe09420
4109,02d796bfb1ab131efd76050ff25865b6
4110,e6a2c4d36d6a52cadca1dfeca545afb0
4111,bc9896c35a1d00719db5cfcbeec66f5b
4112,c550f8f5e59f449bc3180929a5a391e8
4113,314426bd564599865c676dbb6dc198c4
4114,8325dbc7ac91f99506509ce372cace0f
4115,ab76377061f00f84e8ac62277392c691
4116,ab66ba6600d9c4245b3f3c52121a6da5
4117,a1c00a2f6954af5c7e8a7ce39fdf37f7
4118,a8b9b4f9211d7b723d78d29ad11f5cb5
4119,54bca850f1d973d680f529625844e378
4120,275c8bcb2fd8fa798e3f55703bb8c40d
4121,fc1671e392a4646fdc594a1e58ac635c
4122,d8c864494c522c4cd4cc0a66785f0a20
4123,59bf3958a6ff253e596c3a9bb9ecd1f2
4124,11af6b055e34d4ab516d9cea9c12a359
4125,da6838996bc918971a8120034fcfebc4
4126,9f727bc55d5aa9dc9349ea9da97b1ff8
4127,3e89bba71de1106a7d13e0c630e994ff
4128,2071adba0cf125db1dcc14562137d5a5
4129,1e632c3db5602c1e2639897989497ca5
4130,697f31b39c120bea0d95112b65484d3f
4131,b42a80c01d9b3bb5bb385d4fba81a0c5
4132,207b82052155f633aad84054f0821bee
4133,f8ed6ae9447fdf0d0827719282addc60
4134,cc2933d7ced9d1be040d2167ebaf0540
4135,ae6a757b965961ebbec156a82c5c9f40
4136,0bc31738ade477d18216072cd80aa019
4137,299e150c404f7fcf2e4a83e2ea70d42b
4138,1fcd4d0ad75c6f5c4c313118ab39ee3a
4139,fd9ff6393ae3278cf017fbfb56b38c85
4140,b63fa9ae0ee5487c7f993fe98ec974ad
4141,7f9f1c8d90c069f16dc638b529ba03ba
4142,f72b5935d3c9a1dbc4dc2cb5bd078cd8
4143,339e1f3c4cfdd33fa17637c74bf5df09
4144,a46620e9cddf3d9cb73def57e25ec158
4145,eac93fc0e5bfbe34e7ec3ab68738f26e
4146,86ee663c363fb2819cc78dc2ea1181f9
4147,f7994b515ca5bf8509f99b5e3062e054
4148,ca72268b3fe6f53e6871f210e3480046
4149,28064c25dd52d9313583b61cac492231
4150,641e0c2c35e72adecd8639eb76ebfa18
4151,07b93ab6e780959e85bbff5abf39b75f
4152,4e93b1539963aec872bd0000973520fa
4153,f32d17a18e87b47c0dea1db1ee53774a
4154,bc9ebb08357dd4ea859912a69b5f9a0a
4155,7f139acf3f38e85238e5f75c3ab24b72
4156,c13ce2ce7cd12830d03b9d996bc05388
4157,de10a91130e7d87f2f74629284650c01
4158,0ace141f8779c77b60cdc66fa22da900
4159,7aa0c0a3e9f181bc2dd0e35ecae62dd9
4160,8eeedc66ea8fbcdf2e74294037c2f389
4161,dc8ea2d055557e14585d74fc6c1033b2
4162,f3c952bcd6acff0deec623a8593bc698
4163,917fa0f2b70d8a6fd02b80674012c19c
4164,7a99d93f4103a8e0f1796b8130d0c6d3
4165,dcd2ea9f54e3502ba7738f748f7f9a26
4166,d46df85d4497780af548c8c4a9e11270
4167,69a439a315090bb3660bf73909829363
4168,fdeb711f948b72ef659f43ec66a36709
4169,2aed7be01bfae8763e78deedbeaa8b01
4170,8dd8a78203eaccf2cdd85308836a28f6
4171,0c0f3efa3afddcae74bf01414219044b
4172,ea14b04d59d604daf500d9a35bdd01be
4173,b93e662b3e5e06be3555e0e087a2acb8
4174,54492a88083312aefd7646573eecfc9e
4175,ab842558180de2e1578442390863f022
4176,c9ce4c2325ee078ee17e3a108180fe1f
4177,857db626d0ede885348d23c2ed8ed3dc
4178,ce9fd3049217c508cdd7f963031dcc3d
4179,c396792b21918eff5479ce2440f63d84
4180,c50052e56093469d15d7ca0ed7c85e43
4181,e735c2e2f0eda0a7eddc67a21cbebea6
4182,ebe44c013549fd1a935942582bea7b80
4183,8591efe6006d839c23452153789dc667
4184,683a1c93fba8f45836af5ebf08c662f8
4185,4299f209da83da82b711f1d631cc607b
4186,65b895f322b9f9632fd0476db4a5c879
4187,d3d9007636be26969e05f6ba1d3cf7dd
4188,8deb714d5a66d70cf8deac8cd3f79734
4189,f915833c0979810086c2ea49db2993c6
4190,e103d1ed1d6c41b0f098ff377dde2966
4191,788719cc45ba3937014fad2961c6d27b
4192,67b51a6d338f47d811bd30e4018553c9
4193,25d116dc9e29065600cd84782e385de2
4194,3d8338aae982b9c8be5f66ff9b91823e
4195,cf1f249ab7ce26315cf395fd2f794620
4196,5f6fc587ba2a036b38affbb8c0a42008
4197,b15780f320ec1c2819defb6d337eef1f
4198,65c96426005efcd873dd2a5fd00d3c36
4199,be5dfeb671c12d7520445b9292e10d13
4200,c262f1b4e591bbe53a5acb2f325c6f81
4201,5c0321b6b78eecdfcf72e6a44222fef9
4202,bfb92b9b1532b06eb59b21fb4b3a9dd6
4203,004bd77f07742ad928539b001cae96da
4204,b6770af9bf892b0d4dbbc1aa5a3201a4
4205,48d09449297662146572c38c68b7eb5e
4206,e71dca519a9758e28dac9f1804b297cd
4207,fd7b8a148f3a229310f4170e8f4fa383
4208,5fa260f9aef5c32cc0ddf4934f058bdf
4209,4187252aad1f374c3adad9cdf1a8cdc2
4210,9c300b9f50804a3f7d559bf20f64a1c8
4211,4f513f68a7732df8db6b106ba6565073
4212,b92894e4589f652dc3116cb3a8c48c08
4213,5c2e51017bc179c37f2ac4c4fba5c781
4214,a50d6d536bc495e21188adddad4e853a
4215,3ca43d27fa81f452a4d0b6ae09f809aa
4216,069ad71bcf3a8d3f695981962936b2a2
4217,b6034e2aec7cf857f86ec2322eee1180
4218,a6d01d2e4f6cc4bb41090e25bcc1fdcf
4219,b10d25cbe07aeb3bbf6ec350cec76fcc
4220,8238291cb43f4eb400feef91b4ddc225
4221,b62510e29bba2eb5af6ba88c3dce08e0
4222,e93bbabcfd6f4006e44cc1e5626a278c
4223,318558312bd0ee119b969167815a9a6a
4224,858ec5a3b980fd513684df12b8683db9
4225,26876a13a3c4ea7719501187a7e84fc9
4226,84b3f2becbf70a03239d7fae55dcaa40
4227,22f266a9987440c2fcba09a845b638b1
4228,719653e675f24537d4cb647537a2a04f
4229,918c664336dd5deb4242e350cd718e34
4230,14b14198b6e26157b7eba06b390ab763
4231,5c17761f7220777710a535e7dea512d3
4232,2fecdeaa123ef60a82894a45c5a7ae26
4233,841b9457fd9014ede0e8ba949e5be76d
4234,a4111706bdc4b0445173f69f8418889b
4235,ab0e8f1ae39d10783b04998b643a1444
4236,e1cb9ebefa419a866a655b1a74d4b0df
4237,842ef8f949db333c767fe209f9277459
4238,2bdc37abe64e30f5670fc891a5c83308
4239,58e7c89cf97a89b2e455a26557093e50
4240,7a3989037ec79ff52a7c83c330874a5c
4241,342ef6bdc0e1b86ad80691801479c43d
4242,f599aac605e05f944669afe5c1b79375
4243,e0b8da96bad1458e5d78007b9e2d38c4
4244,c712cafa19f7f3dfbd8a72abeac78ec8
4245,de670c6775d17d4f699e427ab9260fa3
4246,fff574293a6252f4029a9413f364b2e6
4247,2326eb84b13c47afd79b98dda65b4fd9
4248,340906ef68f7888651490d4b3798ec70
4249,b6ecac22311ccb4c6370be154552f3e5
4250,f678a6ed483f129830038cfadae1a4f6
4251,4f1300af0bebc9d72b7f44b65eb275d9
4252,79d90e2116872db4796d81cf0438e3cf
4253,ff4c48e9995f076b26fb2a90ae28d5aa
4254,5f900ed1124063b2a8f23bbb62b05b7e
4255,e672848731d3b73445e638650520c9c9
4256,d5e714549e9937f437d4fc2edf35b8fb
4257,83c15a5063efa34c1e31fc0a00ff04f6
4258,18f16de5c7012d9ab4e5de2a0dcb829b
4259,447f2fe245facad3a6a6966ebb3add3b
4260,c30729adc645e1b908c3a1ac09527804
4261,8aafebe10781ddaa12b4c873fd4e546e
4262,440f6c8cff231324ef7b29d63926de7e
4263,42261fcdb3fa72a280e5adbb43bda240
4264,04b01177431497d8545941c662c2a3a6
4265,0ba41b0d638ce6603ba3187af10ea9ca
4266,5ebb9c2331e5ad574f452f293607041f
4267,fbf697a2b5eed2f138a85082a119b815
4268,bd3ee13ab6a5673be2bb086b021d2ba5
4269,0ed83ca5894f30aed6da389d630d89a3
4270,20bd92d00294780ca1aa5dcbb4474e36
4271,fbe9ec51f2a0539841646940865085c8
4272,d99f250dd0e92c70c027007f0e78eaf2
